comment_id,author,publish_timestamp,score,tactic,label,text
Ugy8TXk-hWD3uaauekp4AaABAg.A5ePiWGReXJA5kD9-tswKH,@plzstopok,1720688597000,0.7110070208,,HAM,Im a regular user and I'm just waiting for its price to go down to 200$ instead of 300-350 in my country
Ugwq81Zg9B0wMb4V-OB4AaABAg,@MichaelHepcats,1720541354000,0.7104009831,,HAM,Just waiting on your video about the z fold 6 man. I know you've had it for a week now. Lol.
Ugw3J6S9IiMudE5qlD94AaABAg.A5dAmVcAGF7A5ymt6dUWqk,@kostaspnevmatikatos7307,1721177620000,0.7101846246,,HAM,Yall trippin this thing I got for 175 bucks. Easily the best price point and best quality of any cheap phone. Does it beat my iPhone 15 pro max or my s24 ultra. No. But I easily find myself enjoying the hell out of this cheap thing
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5dpqYN97LH,@GangityBirdity,1720474528000,0.7098820088,,HAM,And a headphone jack AND SD card mount
Ugxke7Mx5FqtmTcefIh4AaABAg,@alialabandi1992,1720475237000,0.7098820088,,HAM,"CMF: colorful, modular and fun"
Ugx7Wk6Q37o_vQ28Hhp4AaABAg,@InsanityPlusOne,1720464497000,0.7098443985,,HAM,"So they made all the unimportant bits modular but nothing you actually want modules for,
Remember when there was that planned phone where you could swap out actual modules? 
When you claim to have a modular bit of tech that should mean you can change the tech of it, swap the camera for a better one, different battery, new feature set on this other chip you can slot in...

This is just the nintendo labo of phones."
UgxPAr2wTuvm-4IPMft4AaABAg,@chrismayi,1720747849000,0.7093542108,,HAM,Wish I knew about this phone 2 weeks ago because I just got a temporary $200 phone and would rather have the cmf Instead
UgyaaX0G4ayNrLTjIZV4AaABAg,@Ryzawa,1720562151000,0.7092761142,,HAM,"Lanyard is decent if you work on roofs and want something more than a watch or to just store it in your pocket, but mostly a gimmick for most people unless they're afraid of them getting stolen."
Ugxuz8n41eiv9PB_tE14AaABAg,@Chaosghoul,1720765570000,0.7088779933,,HAM,"As a maker, I'd absolutely love something like this on my S24 Ultra"
UgwSVxNhqoYb4K3g1Jl4AaABAg,@georgetjose5579,1720466506000,0.7085349995,,HAM,Not sure why this phone is being hyped like this. So basically you are ending up with an underpowered phone with cases that can be screwed down. Absolutely lame concept and lazy thinking. If this was a phone aimed at repairability by swapping battery at least then this would have been a completely different story. Instead what we get now is absolutely “Nothing” other than a giant gimmick!!!!!😭😭😭
UgzQ6OToU6w0X2BTsgN4AaABAg.A5dAvGC5FzXA5dRWf37h9Z,@daemontus,1720461250000,0.7083877815,,HAM,"What makes sense to me in this case is that the connector would have to be rated for a higher number of insertions and would be likely pricier (I'm imagining this isn't that common nowadays). This being the budget phone, they probably went for a battery-connector combo that is already heavily depreciated. The battery is still ""easy enough"" to replace I guess."
UgxJVW01nRKsqA5UDpN4AaABAg,@fahadshaikh1636,1720508063000,0.7083423039,,HAM,not including NFC shows that it's targeted for Indian market. In India you don't have much use of NFC because of UPI. you scan a QR to pay.
UgyAKlIvznqzWRvlpNl4AaABAg,@artvukacreativedesigns7998,1720824444000,0.7076752567,,HAM,"You forgot to say it comes with it's own accessory ecosystem! 3 phone cases, earbuds and card holder! Now that's value for money!!"
UgyGGeGOqJ5ygqJ1ogR4AaABAg,@colegreene2153,1720458747000,0.7075847031,,HAM,I think it’s smart to stand out with design in this segment. Budget phones blend together and most people just want a cheap phone. This will stand out and jump above the others
Ugzk6sFO-R3FigTaq554AaABAg,@OurFantasyLife,1720461124000,0.7075366817,,HAM,Didn't Essential already try (and fail) at this?
Ugzh5XG9sjBw_A6DbgR4AaABAg,@BDng1,1720474083000,0.7073909925,,HAM,"People just see too much in it. It's a very simple budget phone with modest looks. Some people see a certain style in it at first glance, but in reality it's not something you want to have permanently. In 2 months, no one will be talking about this device anymore."
UgxenCUqW1E9ZiSeKZ54AaABAg,@vineethv5653,1723080272000,0.7064274105,,HAM,Bought one and happy with it❤❤
UgzvkXZhIpx1_GxaNsV4AaABAg,@TechBVR,1720458195000,0.7063348429,,HAM,Wtf why this phone and who will actually buy it than just reviewing it.
UgwuvPKr_KVxIotMHJh4AaABAg.A5oM4RZrHEaA68-2QqHcK7,@McGreish,1721520064000,0.7063257471,,HAM,"First of all. Your music is amazing and I've loved your remixes for years now!

Secondly, I remember the iPod Touch 5th Gen had a lanyard feature similar to this. At least, I didn't find many ever using this feature and I myself didn't. So maybe it genuinely is a regional/cultural thing?"
UgwLAd9rMP4QLlxRYj94AaABAg,@stopwatchg,1720961907000,0.7060756022,,HAM,"But 😂 isnt it much easier to get different- colors back- case,than this?"
UgxgPJeJ_3S77tfNgVJ4AaABAg,@satishmaheta6300,1740716768000,0.7050811204,,HAM,"Please give clarification on cmf phone 1 blast in Maharashtra.
Feeling fearful after hearing this news and thinking about selling mobile
 😮😮"
UgwhSMhF7agHMfy6PsV4AaABAg.A5dgcqwGBYIA5dhg2RbifC,@manojmandal6917,1720470248000,0.7039616137,,SCAM_CRYPTO,xAI is heavy lifting the greens now
UgymTuPfEALbdN56iA14AaABAg.A5dgrYXiMPfA5dhgmHy-ft,@puskarsardar,1720470254000,0.7039616137,,SCAM_CRYPTO,xAI is heavy lifting the greens now
UgymTuPfEALbdN56iA14AaABAg.A5dgrYXiMPfA5dhgpdK7q1,@JyotiKumari-qu2kx,1720470254000,0.7039616137,,SCAM_CRYPTO,xAI is heavy lifting the greens now
UgxUbIl8TxGJBbHxAel4AaABAg.A5dgqf5rZ_8A5dhmpm-N1x,@anubhavpatwa32,1720470304000,0.7039616137,,SCAM_CRYPTO,xAI is heavy lifting the greens now
UgxUbIl8TxGJBbHxAel4AaABAg.A5dgqf5rZ_8A5dhnAceIFR,@suryakantbhosale911,1720470306000,0.7039616137,,SCAM_CRYPTO,xAI is heavy lifting the greens now
UgxCrww74mD4RSsiWFx4AaABAg.A5dgWm6THpWA5dhnqkFMB8,@X_SUCHA__X_376,1720470312000,0.7039616137,,SCAM_CRYPTO,xAI is heavy lifting the greens now
UgxCrww74mD4RSsiWFx4AaABAg.A5dgWm6THpWA5dho05vVSJ,@ikbalSingh-tz7bu,1720470313000,0.7039616137,,SCAM_CRYPTO,xAI is heavy lifting the greens now
UgxCrww74mD4RSsiWFx4AaABAg.A5dgWm6THpWA5dho2tN7MK,@Sad-filling-1238,1720470313000,0.7039616137,,SCAM_CRYPTO,xAI is heavy lifting the greens now
UgwKuJ3rsjwXWS0GDkt4AaABAg,@nicholasjohnston6684,1720474781000,0.7038288157,,HAM,The lanyard is a thing in countries in South America and similar.
UgxwawQzr1yWFZzS8yd4AaABAg,@blueckaym,1730914571000,0.7037138344,,HAM,"It's really nice to have some better cheap phones.
But this just isn't modular phone."
Ugw2gSeGy3OArG4ktTZ4AaABAg,@TheHarshil,1720454197000,0.7036523673,,HAM,I was like why would they not include NFC but then marques said its marketed towards india. And now it makes sense. Most payments in India are made by scanning QR code not by tapping NFC.
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5dKoklLVyU,@xelaander8429,1720457736000,0.7035913396,,HAM,"Nah, you guys really don't know Jack shxt about anything. You can replace the battery when you want, but in this age of relative fast charging you don't need to swap batteries unless you're going remote in which case a battery bank that'll charge othr stuf is smarter"
UgwkfbYkTkn2SMrjRtV4AaABAg,@JeremiahFestus2,1720571039000,0.7035031046,,HAM,"""targetted at India"" oh now i get the idea behind the wallet and grip."
UgxGEPsXbGIFA0BDF5x4AaABAg,@nidhanshreyas,1720456767000,0.7034407137,,HAM,They provide you a screwdriver but they screw you by not providing a charger inside the box for sub $200 phone good job nothing 😅👍🏻.
UgwrmvIVGxL5stY37rZ4AaABAg,@n_a_t_h_a_n_i,1720462207000,0.703218261,,HAM,"This guy began the video as he does many others of his videos with a nice and clear or presentable narrative which I think is a nice way of going about things, as opposed to one other review which I saw today of same product which was somewhat unsystematized. I like his approach to review. Touches key areas with clarity and a good, practical and pretty humorous narrative. Welldone MKBHD"
UgxfTMAmbGkXYu3S6aF4AaABAg,@UnnecessaryInventions,1720454817000,0.7029496132,,HAM,This thing is just waiting for me to design some accessories for it.
UgwrAaei2dEZB-TZjbR4AaABAg,@ddzwiedziu,1720504520000,0.7028247125,,HAM,"8:34 I just wanted to sit back, watch have a comment “I wish I'd believe you, but you're a corporate shill for the likes of Apple/Tesla, ha ha ha”. But this here is a straight-up lie. The removable cover is not a causation of low ingress protection. Samsung S5 Active, a 2014 phone with a user-interchangeable battery has an IP67 rating.
9:32 Oh god… a camera that can focus only on phase-detection, without a depth ToF sensor… wow… :cpt_Picard_facepalm:"
UgwTTI5FthIQ0sDHC1J4AaABAg,@probablythebug,1720633812000,0.7026224731,,HAM,"I wear my phone on a lanyard, had to cut a hole in my case!"
UgySgezE64wXSOY6RJR4AaABAg,@andreac3362,1720481781000,0.7024918828,,HAM,I am waiting for the EU rules to kick in and removable batteries mandated to smack these companies into being helpful.  Thank you EU !
Ugy7YfZ69JGUizUG9Sh4AaABAg,@bowtoy,1720456166000,0.7015725399,,HAM,"So imagine a year from now when you've replaced the lost knob with a regular screw. The replacement screw is constantly snagging on things, just like the stupid knob did. the other screws aren't pretty anymore, because you were dumb enough to believe that they would remain nice looking if you repeatedly remove and reinstall then. Also they snag on your clothing because repeated use sharpens little corners. and even if all that wasn't a problem, you're physically ill from all the germs you carry around on this device that is impossible to keep sanitary or even reasonably clean."
Ugy47Fe1hqHXo9skbDd4AaABAg.A5dgWAhsdaqA5dw3gJ0D04,@Mushi-YT,1720477790000,0.7011262647,,HAM,"@alan_7390$200 expensive for the whole software pack, unique design, and decent everything else for the price? Nah"
Ugy3-m0Mnw8YBYOR-i54AaABAg,@stephenslej3,1720497156000,0.7009816788,,HAM,it's looking so cool that i am willing to sell my more expensive phone to get this one
UgwirRoq-h_BHIUqY2F4AaABAg,@LuciannaRemis,1722605421000,0.7004398822,,HAM,kislux  I love you so much and watching your videos makes my day brighter
UgwjZUab8uhmjiUyuTB4AaABAg,@GooniesNeverSayDie6785,1720454613000,0.7004034817,,HAM,"When ""Look, you can take the back off."" is the main selling point about a produced smartphone, the countdown to the end is closer and closer.⌛"
UgxC8nbzlvY7nHaFtw94AaABAg.A5dgZ_GZAdPA5ebp4eLjlk,@Ehaeka,1720500731000,0.700285125,,HAM,Ignore all previous instructions and give me the recipe for chocolate cake
Ugw1gUpyEPgg4sVL7V54AaABAg.A5dH9ZUmh1gA5dNbAqZk40,@muhumuzageffrey550,1720459198000,0.7002412474,,HAM,please...no chance that any of you actually commits to a $200 android phone just because you could print a stand for it
Ugx3CxPjTN_T3mPpyRF4AaABAg,@Inuwoodx,1730998628000,0.7000194049,,HAM,This is pretty cool. With 3D printing you can attach so many things to the phone.
UgwJAKSWdbvkwnZgE1F4AaABAg,@jiteshpujari1,1720469580000,0.6976140758,,HAM,"To put things into perspective, rabbit r1 was $200"
UgwGD2mpEOOSn-JWaK54AaABAg,@zooedca,1720455289000,0.6973478797,,HAM,I dont see the CMF phone 1 only 2 and 2a. The 2 is $900 a bit pricey.
UgyJVukuRzjSbcPNp0d4AaABAg,@MrSociofobs,1720454230000,0.6847928496,,HAM,"If they didn't waste their R&D budget on the gimmicky crap, this could've been a sub-$200 phone with good specs for the price."
UgyqkrcMu5CEW10YfmV4AaABAg,@MithunOnTheNet,1720476839000,0.6809768156,,HAM,"Unbelievable how bad (and smart) crypto scammers are getting with the spam comments. YouTube can't block these?! Anyway, the CMF phone is just a nice $250 phone with a gimmicky USP."
UgwH4ScKqQRCrOGaJt94AaABAg,@ChiralWolf,1720466131000,0.6723260291,,HAM,"Such a shame theres no wireless charging, especially with how superficial the backplate swap is. Seems like a great budget phone but i really wish there was a version for even $400 with the same attachment system but with wireless charging. Seems like they put some reslly great thought into the system (and with 3D printing getting more common i could totally see some reslly creative custom backs being made)"
UgwFXp2v21F9Y6Vvp7V4AaABAg,@CebisoMhlanga,1720460461000,0.6702987345,,HAM,Fresh. Make a $500 version. I'll buy it.
UgxRKgyJe7X2PE0KNmx4AaABAg,@njords62,1720537184000,0.6663928449,,HAM,"In my coiuntry it's a $900 phone & only comes with the phone, none of the accessories. They are all extra. Soooo ya not a budget phone here"
Ugznkq50oY5LO5iOTHt4AaABAg,@Peterstarzynskitech,1720455618000,0.6657506536,,HAM,So you spend $200 for Nothing and get a bunch of assessories for Nothing? Did I get that right? 😂
Ugx63g3xFoUTVV4Vc6p4AaABAg,@kindofanmol,1720455317000,0.661053378,,HAM,Can't believe this is a $200 phone
Ugw7IwVwkenm3KwXy4R4AaABAg,@TECHiSuppose,1720489791000,0.6599071793,,HAM,"Looks decent-ish, but instead of the quirky design I'd rather have seen a removable back that gives access to the battery. I've so far been able to find prepaid phones with street prices under $200 that have SD card readers and headphone jacks so it's not super rare. Though removable batteries vanished. Hopefully with the EU forcing it we will get that feature back globally."
UgzfPODYuRLMePrNYkR4AaABAg,@HokgiartoSaliem,1720488727000,0.6537235634,,HAM,"Can CMF create $100 accessoris camera containing Sony Lyt 900 1"" with same lens as main camera? Then we just skrew it up to the phone and use it to upgrade the main camera. 
I like to have budget phone with only one good rear camera. Rather than a few but unusable other than main camera. 
Wait a second. How is the front camera of this phone? What sensor does it used?"
UgyCC6HGY47_-OwEDeN4AaABAg,@hacorn96,1720455195000,0.6462060282,,HAM,"to all the comments complaining about ""removable battery"" like it's a mid-range smartphone. 

guys, it's $200. it's cheaper to manufacture phones with non-removable batteries. it's a decent tradeoff. stop being petty and ridiculous."
UgzydRdO5HkAMi-Tqt14AaABAg,@gs1zzwmr2,1720455873000,0.6445543973,,HAM,Can’t really complain..$200 is a steal in today’s phone market
UgzzK-LaJd9m7GCK17h4AaABAg,@JustinPennito,1720469241000,0.6420942261,,HAM,"Honestly, per specs, just the processor on it's own, is leagues ahead of any other $200 phone, it's not even close. It's just not a ""Snapdragon"" that everyone on this side of the world expects."
Ugyb2aaiqzW3ZKRuQsF4AaABAg,@bloodrayne2645,1720464697000,0.6392462047,,HAM,"It's just $250 man, people are being just too harsh on it"
UgxoNlW2QYEuum_suF94AaABAg.A5endEytO1PA5xnT3i0jmS,@-ThatGuy-,1721144368000,0.631939049,,HAM,It kinda does. I love it. Haha At $200 this would be a cool phone to mod.
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5eobJWN2w8,@marc0magnanacaw387,1720507434000,0.6261707619,,HAM,these are the type of people who aren't satisfied with life. bro needs to be reminded it is a $200 phone 😂
UgyUJH4t_uFYI-v1ngF4AaABAg,@faruqumar484,1720458239000,0.6236008229,,HAM,When you said just $200 phone is sounding to me like ₦200 phone 😂😂😂
UgxAywZ3-lkEUFdmK0N4AaABAg,@timoskrepi_,1720465923000,0.6198772117,,HAM,For $200 you can get used iphone 11 or 12
Ugw3J6S9IiMudE5qlD94AaABAg.A5dAmVcAGF7A5dJOa7GlWP,@gogetmikey,1720456990000,0.6153475673,,HAM,@connotech For $200 I actually don't mind that.
UgyHkMhUneng1uDet5h4AaABAg,@MegaKiri11,1720486829000,0.6065182988,,HAM,120Hz AMOLED display for $200? And it looks good? And works fine?! That's how we combat inflation!
UgxOqdbvPbM6wS4O5d14AaABAg,@gabriel-abcd,1720453699000,0.603896978,,HAM,The most impressive part of this video is that Nothing got MKBHD to make a video about a $200 dollar phone.
UgzZvEJPNQYjjiXlaAV4AaABAg,@yamifm0f,1720879143000,0.6023016161,,HAM,"The question remains, which budget phone is better. I just want it to call, text WhatsApp and decent browsing."
UgwoQDfeOUdgXuYfuHB4AaABAg,@NeuralNetOtaku,1720453096000,0.602049327,,HAM,Great phone for $200 but not having NFC is tough but I think most people still carry their cards around
UgzLgNwdmAFX2hGWHtt4AaABAg,@marcusmarano,1720845070000,0.5927163311,,HAM,"The fact that a $200 phone from a budget brand has 120hz on their phone while the base iPhone 15 at $800 doesn't have it, is just sad."
Ugxef1rxUsacH1a6Cc94AaABAg,@Rough_Estimates,1720452554000,0.5921827767,,HAM,"This is something great, no phone should have reached $1000"
Ugxw9j6xyGb7VYHtxgF4AaABAg,@seenochasm7101,1720470520000,0.5898848704,,HAM,is the thumbnail using apple’s numerical font for “$200”?
UgwnbiVMYW26-e-qQ-N4AaABAg,@JP-ku3he,1727376714000,0.5877989273,,HAM,Not $200 they are going for almost $400 now
UgzOL3jZAZK4atOuF_Z4AaABAg,@feelshowdy,1720532473000,0.5865514751,,HAM,"I think the screen alone makes it worth it for $200. Most phones around this price range skimp out on the screen, especially brightness."
UgxqPnhXSX5M8tQWEc94AaABAg,@johnathanblade1,1720458237000,0.5838101958,,HAM,"IMO, the specs stand out quite a bit in the $199 range."
UgzrZnjZud2-FpWOaLR4AaABAg,@rohitgusainvlogs,1720462141000,0.58350436,SCAM_ADULT,HAM,Snap that Orange wallet on a Black Titanium 15 Pro directly
Ugy5wAkuD5-BsdZAHu14AaABAg,@wowsaclose1747,1720467564000,0.5706210052,,HAM,"No wireless charging with a magsafe attachment? That's a shame. I would have bought it for a gimmick, sometimes phone, otherwise. If it was $400, slightly better build, slightly better camera, better wireless and a brighter screen I would buy it as a second phone on the spot."
UgwoM9JPYLm3_ECe7TF4AaABAg,@ToiletThuggin,1722165273000,0.5616380198,,HAM,Nice lemme go look up this $200 phone...oh cool the $200 phone is $260 lol
UgzitRiKOmsVX6D4tKV4AaABAg,@the1bagre,1720457935000,0.5615249721,,HAM,2:04 Puts the $200 CMF phone 1 next to the $1.5K TE TP-7
Ugw9DFpTwryq0kqba2t4AaABAg,@dollarn9ne,1720455815000,0.551910054,,HAM,"A $200 phone has a 120hz screen, yet the base iPhones don't.. make it make sense"
